"st_abb","st_code","county_name","fips","date","stability","tmin","tmax","tavg"
"NY",36,"Clinton",36019,20251121,"",-8.229,2.392,-2.918
"NY",36,"Clinton",36019,20251122,"",-1.999,4.333,1.167
"NY",36,"Clinton",36019,20251124,"",-3.227,0.969,-1.129
"NY",36,"Clinton",36019,20251125,"",-1.409,4.413,1.502
"NY",36,"Clinton",36019,20251126,"",2.136,8.124,5.13
"NY",36,"Clinton",36019,20251127,"",0.569,9.139,4.854
"NY",36,"Clinton",36019,20251128,"",-1.818,3.72,0.951
"NY",36,"Clinton",36019,20251129,"",-3.591,-1.197,-2.394
"NY",36,"Clinton",36019,20251130,"",-7.439,-0.851,-4.145
"NY",36,"Columbia",36021,20251101,"",5.998,10.82,8.409
"NY",36,"Columbia",36021,20251102,"",-1.541,9.955,4.207
"NY",36,"Columbia",36021,20251103,"",-0.909,11.149,5.12
"NY",36,"Columbia",36021,20251104,"",1.987,14.659,8.323
"NY",36,"Columbia",36021,20251105,"",0.455,12.566,6.51
"NY",36,"Columbia",36021,20251106,"",2.439,14.292,8.366
"NY",36,"Columbia",36021,20251107,"",-2.854,8.219,2.682
"NY",36,"Columbia",36021,20251108,"",-1.032,12.227,5.598
"NY",36,"Columbia",36021,20251109,"",3.789,14.364,9.076
"NY",36,"Columbia",36021,20251110,"",4.696,9.714,7.205
"NY",36,"Columbia",36021,20251111,"",-1.681,7.473,2.896
"NY",36,"Columbia",36021,20251112,"",-1.691,2.416,0.362
"NY",36,"Columbia",36021,20251113,"",0.387,5.304,2.845
"NY",36,"Columbia",36021,20251114,"",-1.6,6.782,2.591
"NY",36,"Columbia",36021,20251115,"",-3.913,5.571,0.829
"NY",36,"Columbia",36021,20251116,"",-3.669,6.89,1.61
"NY",36,"Columbia",36021,20251117,"",-0.882,8.642,3.88
"NY",36,"Columbia",36021,20251118,"",-0.059,3.411,1.676
"NY",36,"Columbia",36021,20251119,"",-4.422,5.356,0.467
"NY",36,"Columbia",36021,20251120,"",-4.987,6.238,0.625
"NY",36,"Columbia",36021,20251121,"",-4.494,6.115,0.811
"NY",36,"Columbia",36021,20251122,"",0.902,8.989,4.946
"NY",36,"Columbia",36021,20251124,"",-3.272,4.553,0.64
"NY",36,"Columbia",36021,20251125,"",-0.984,8.039,3.527
"NY",36,"Columbia",36021,20251126,"",4.206,10.301,7.253
"NY",36,"Columbia",36021,20251127,"",0.125,14.088,7.107
"NY",36,"Columbia",36021,20251128,"",-0.217,5.647,2.715
"NY",36,"Columbia",36021,20251129,"",-1.917,3.674,0.879
"NY",36,"Columbia",36021,20251130,"",-2.953,2.851,-0.051
"NY",36,"Cortland",36023,20251101,"",3.002,5.657,4.329
"NY",36,"Cortland",36023,20251102,"",-1.039,6.737,2.849
"NY",36,"Cortland",36023,20251103,"",-0.816,11.361,5.273
"NY",36,"Cortland",36023,20251104,"",0.721,13.416,7.068
"NY",36,"Cortland",36023,20251105,"",-0.154,12.003,5.924
"NY",36,"Cortland",36023,20251106,"",1.722,12.616,7.169
"NY",36,"Cortland",36023,20251107,"",-1.954,4.279,1.163
"NY",36,"Cortland",36023,20251108,"",-1.025,11.375,5.175
"NY",36,"Cortland",36023,20251109,"",1.74,9.194,5.467
"NY",36,"Cortland",36023,20251110,"",-1.036,9.017,3.991
"NY",36,"Cortland",36023,20251111,"",-4.886,-1.059,-2.972
"NY",36,"Cortland",36023,20251112,"",-4.83,0.432,-2.199
"NY",36,"Cortland",36023,20251113,"",-1.506,3.014,0.754
"NY",36,"Cortland",36023,20251114,"",0.282,3.943,2.112
"NY",36,"Cortland",36023,20251115,"",-3.332,5.721,1.194
"NY",36,"Cortland",36023,20251116,"",-2.897,10.852,3.977
"NY",36,"Cortland",36023,20251117,"",-2.558,3.635,0.538
"NY",36,"Cortland",36023,20251118,"",-1.994,0.314,-0.84
"NY",36,"Cortland",36023,20251119,"",-6.673,2.873,-1.9
"NY",36,"Cortland",36023,20251120,"",-5.881,4.272,-0.805
"NY",36,"Cortland",36023,20251121,"",-5.02,6.693,0.836
"NY",36,"Cortland",36023,20251122,"",2.2,8.004,5.102
"NY",36,"Cortland",36023,20251124,"",-1.711,3.98,1.134
"NY",36,"Cortland",36023,20251125,"",-0.253,6.278,3.013
"NY",36,"Cortland",36023,20251126,"",3.021,8.863,5.942
"NY",36,"Cortland",36023,20251127,"",-0.098,13.683,6.792
"NY",36,"Cortland",36023,20251128,"",-2.514,1.265,-0.624
"NY",36,"Cortland",36023,20251129,"",-3.584,-0.241,-1.912
"NY",36,"Cortland",36023,20251130,"",-3.397,-0.254,-1.826
"NY",36,"Delaware",36025,20251101,"",2.709,6.332,4.521
"NY",36,"Delaware",36025,20251102,"",-1.885,6.357,2.236
"NY",36,"Delaware",36025,20251103,"",-1.868,10.924,4.528
"NY",36,"Delaware",36025,20251104,"",-0.286,13.336,6.525
"NY",36,"Delaware",36025,20251105,"",-0.692,10.863,5.086
"NY",36,"Delaware",36025,20251106,"",0.291,12.91,6.601
"NY",36,"Delaware",36025,20251107,"",-3.081,4.373,0.646
"NY",36,"Delaware",36025,20251108,"",-2.449,10.489,4.02
"NY",36,"Delaware",36025,20251109,"",3.755,10.868,7.312
"NY",36,"Delaware",36025,20251110,"",1.944,10.529,6.237
"NY",36,"Delaware",36025,20251111,"",-5.513,2.187,-1.663
"NY",36,"Delaware",36025,20251112,"",-5.396,-0.278,-2.837
"NY",36,"Delaware",36025,20251113,"",-2.213,2.744,0.265
"NY",36,"Delaware",36025,20251114,"",-0.651,3.227,1.288
"NY",36,"Delaware",36025,20251115,"",-4.232,4.32,0.044
"NY",36,"Delaware",36025,20251116,"",-3.86,9.049,2.595
"NY",36,"Delaware",36025,20251117,"",-3.125,4.972,0.923
"NY",36,"Delaware",36025,20251118,"",-2.846,0.175,-1.335
"NY",36,"Delaware",36025,20251119,"",-7.198,1.887,-2.656
"NY",36,"Delaware",36025,20251120,"",-7.264,4.558,-1.353
"NY",36,"Delaware",36025,20251121,"",-6.2,6.473,0.137
"NY",36,"Delaware",36025,20251122,"",1.306,6.257,3.781
"NY",36,"Delaware",36025,20251124,"",-3.498,2.89,-0.304
"NY",36,"Delaware",36025,20251125,"",-1.274,5.996,2.361
"NY",36,"Delaware",36025,20251126,"",3.051,8.931,5.991
"NY",36,"Delaware",36025,20251127,"",-0.888,13.698,6.405
"NY",36,"Delaware",36025,20251128,"",-2.952,1.674,-0.639
"NY",36,"Delaware",36025,20251129,"",-4.067,-0.285,-2.176
"NY",36,"Delaware",36025,20251130,"",-4.797,-0.544,-2.671
"NY",36,"Dutchess",36027,20251101,"",5.966,11.5,8.733
"NY",36,"Dutchess",36027,20251102,"",-1.649,11.787,5.069
"NY",36,"Dutchess",36027,20251103,"",-1.073,13.325,6.126
"NY",36,"Dutchess",36027,20251104,"",1.82,14.688,8.254
"NY",36,"Dutchess",36027,20251105,"",-0.093,13.861,6.884
"NY",36,"Dutchess",36027,20251106,"",2.374,15.576,8.975
"NY",36,"Dutchess",36027,20251107,"",-3.321,9.632,3.156
"NY",36,"Dutchess",36027,20251108,"",-2.166,13.23,5.532
"NY",36,"Dutchess",36027,20251109,"",5.617,16.661,11.139
"NY",36,"Dutchess",36027,20251110,"",6.368,13.475,9.922
"NY",36,"Dutchess",36027,20251111,"",-1.617,8.978,3.681
"NY",36,"Dutchess",36027,20251112,"",-1.678,2.88,0.601
"NY",36,"Dutchess",36027,20251113,"",0.548,6.318,3.433
"NY",36,"Dutchess",36027,20251114,"",-2.124,7.985,2.931
"NY",36,"Dutchess",36027,20251115,"",-3.257,6.946,1.845
"NY",36,"Dutchess",36027,20251116,"",-2.918,8.19,2.636
"NY",36,"Dutchess",36027,20251117,"",0.734,10.111,5.422
"NY",36,"Dutchess",36027,20251118,"",-0.736,5.28,2.272
"NY",36,"Dutchess",36027,20251119,"",-4.342,6.718,1.188
"NY",36,"Dutchess",36027,20251120,"",-4.243,7.814,1.785
"NY",36,"Dutchess",36027,20251121,"",-4.343,6.978,1.318
"NY",36,"Dutchess",36027,20251122,"",1.203,8.845,5.024
"NY",36,"Dutchess",36027,20251124,"",-3.583,5.538,0.978
"NY",36,"Dutchess",36027,20251125,"",-1.028,9.792,4.382
"NY",36,"Dutchess",36027,20251126,"",1.976,10.849,6.413
"NY",36,"Dutchess",36027,20251127,"",2.405,13.603,8.004
"NY",36,"Dutchess",36027,20251128,"",-0.357,5.817,2.73
"NY",36,"Dutchess",36027,20251129,"",-1.399,4.486,1.544
"NY",36,"Dutchess",36027,20251130,"",-2.861,3.887,0.513
"NY",36,"Erie",36029,20251101,"",4.879,9.167,7.023
"NY",36,"Erie",36029,20251102,"",0.499,10.598,5.549
"NY",36,"Erie",36029,20251103,"",0.842,13.054,6.948
"NY",36,"Erie",36029,20251104,"",4.257,10.523,7.39
"NY",36,"Erie",36029,20251105,"",4.468,12.773,8.62
"NY",36,"Erie",36029,20251106,"",3.579,13.286,8.432
"NY",36,"Erie",36029,20251107,"",0.422,7.651,4.037
"NY",36,"Erie",36029,20251108,"",4.442,13.378,8.91
"NY",36,"Erie",36029,20251109,"",1.999,6.631,4.315
"NY",36,"Erie",36029,20251110,"",-3.063,3.167,0.052
"NY",36,"Erie",36029,20251111,"",-4.103,-1.864,-2.983
"NY",36,"Erie",36029,20251112,"",-2.629,2.27,-0.18
"NY",36,"Erie",36029,20251113,"",0.696,5.989,3.342
"NY",36,"Erie",36029,20251114,"",1.649,6.586,4.117
"NY",36,"Erie",36029,20251115,"",-0.671,8.37,3.85
"NY",36,"Erie",36029,20251116,"",1.129,13.905,7.517
"NY",36,"Erie",36029,20251117,"",-0.812,4.325,1.756
"NY",36,"Erie",36029,20251118,"",-0.435,3.108,1.337
"NY",36,"Erie",36029,20251119,"",-4.492,5.922,0.715
"NY",36,"Erie",36029,20251120,"",-4.539,6.539,1
"NY",36,"Erie",36029,20251121,"",-3.38,8.097,2.359
"NY",36,"Erie",36029,20251122,"",2.844,8.738,5.791
"NY",36,"Erie",36029,20251124,"",-1.106,8.075,3.485
"NY",36,"Erie",36029,20251125,"",-0.761,8.871,4.055
"NY",36,"Erie",36029,20251126,"",6.111,11.657,8.884
"NY",36,"Erie",36029,20251127,"",-1.154,12.646,5.746
"NY",36,"Erie",36029,20251128,"",-1.462,1.976,0.257
"NY",36,"Erie",36029,20251129,"",-2.952,0.639,-1.156
"NY",36,"Erie",36029,20251130,"",-2.954,0.736,-1.109
"NY",36,"Essex",36031,20251101,"",1.561,8.787,5.174
"NY",36,"Essex",36031,20251102,"",-1.438,4.676,1.619
"NY",36,"Essex",36031,20251103,"",-2.577,6.576,1.999
"NY",36,"Essex",36031,20251104,"",0.147,11.986,6.066
"NY",36,"Essex",36031,20251105,"",-1.858,8.735,3.438
"NY",36,"Essex",36031,20251106,"",-0.25,5.087,2.418
"NY",36,"Essex",36031,20251107,"",-4.475,3.432,-0.522
"NY",36,"Essex",36031,20251108,"",-2.126,8.506,3.19
"NY",36,"Essex",36031,20251109,"",-1.568,8.7,3.566
"NY",36,"Essex",36031,20251110,"",-1.462,3.842,1.19
"NY",36,"Essex",36031,20251111,"",-5.023,1.682,-1.67
"NY",36,"Essex",36031,20251112,"",-5.43,-1.037,-3.234
"NY",36,"Essex",36031,20251113,"",-1.756,1.073,-0.342
"NY",36,"Essex",36031,20251114,"",-2.163,2.13,-0.017
"NY",36,"Essex",36031,20251115,"",-4.989,1.792,-1.598
"NY",36,"Essex",36031,20251116,"",-4.78,3.273,-0.753
"NY",36,"Essex",36031,20251117,"",-4.639,0.988,-1.826
"NY",36,"Essex",36031,20251118,"",-4.766,-1.691,-3.229
"NY",36,"Essex",36031,20251119,"",-9.423,1.607,-3.908
"NY",36,"Essex",36031,20251120,"",-9.422,2.752,-3.335
"NY",36,"Essex",36031,20251121,"",-8.127,3.539,-2.294
"NY",36,"Essex",36031,20251122,"",-3.164,3.677,0.256
"NY",36,"Essex",36031,20251124,"",-4.118,0.311,-1.903
"NY",36,"Essex",36031,20251125,"",-3.59,3.666,0.038
"NY",36,"Essex",36031,20251126,"",-0.126,6.303,3.088
"NY",36,"Essex",36031,20251127,"",-0.728,8.325,3.799
"NY",36,"Essex",36031,20251128,"",-3.201,1.946,-0.627
"NY",36,"Essex",36031,20251129,"",-5.324,-2.046,-3.685
"NY",36,"Essex",36031,20251130,"",-8.955,-1.621,-5.288
"NY",36,"Franklin",36033,20251101,"",0.648,7.845,4.246
"NY",36,"Franklin",36033,20251102,"",0.904,3.356,2.13
"NY",36,"Franklin",36033,20251103,"",-2.089,6.303,2.107
"NY",36,"Franklin",36033,20251104,"",1.418,11.985,6.701
"NY",36,"Franklin",36033,20251105,"",-1.362,9.047,3.842
"NY",36,"Franklin",36033,20251106,"",0.37,4.95,2.66
"NY",36,"Franklin",36033,20251107,"",-4.636,2.306,-1.165
"NY",36,"Franklin",36033,20251108,"",-1.597,8.882,3.642
"NY",36,"Franklin",36033,20251109,"",-2.878,5.857,1.489
"NY",36,"Franklin",36033,20251110,"",-2.499,2.007,-0.246
"NY",36,"Franklin",36033,20251111,"",-5.381,-1.208,-3.294
"NY",36,"Franklin",36033,20251112,"",-5.424,-1.075,-3.25
"NY",36,"Franklin",36033,20251113,"",-1.416,1.099,-0.158
"NY",36,"Franklin",36033,20251114,"",-1.805,1.31,-0.248
"NY",36,"Franklin",36033,20251115,"",-4.833,1.033,-1.9
"NY",36,"Franklin",36033,20251116,"",-4.204,2.777,-0.713
"NY",36,"Franklin",36033,20251117,"",-4.922,0.137,-2.392
"NY",36,"Franklin",36033,20251118,"",-4.824,-2.619,-3.722
"NY",36,"Franklin",36033,20251119,"",-11.654,-0.275,-5.965
"NY",36,"Franklin",36033,20251120,"",-11.297,0.234,-5.532
"NY",36,"Franklin",36033,20251121,"",-10.009,2.724,-3.643
"NY",36,"Franklin",36033,20251122,"",-2.871,3.986,0.557
"NY",36,"Franklin",36033,20251124,"",-3.439,0.758,-1.341
"NY",36,"Franklin",36033,20251125,"",-2.898,2.885,-0.007
"NY",36,"Franklin",36033,20251126,"",-0.045,7.107,3.531
"NY",36,"Franklin",36033,20251127,"",-1.125,8.796,3.836
"NY",36,"Franklin",36033,20251128,"",-4.1,1.327,-1.386
"NY",36,"Franklin",36033,20251129,"",-5.625,-3.209,-4.417
"NY",36,"Franklin",36033,20251130,"",-10.315,-2.601,-6.458
"NY",36,"Fulton",36035,20251101,"",3.001,7.297,5.149
"NY",36,"Fulton",36035,20251102,"",-3.909,6.581,1.336
"NY",36,"Fulton",36035,20251103,"",-3.56,7.685,2.063
"NY",36,"Fulton",36035,20251104,"",-2.204,12.039,4.918
"NY",36,"Fulton",36035,20251105,"",-0.453,9.92,4.734
"NY",36,"Fulton",36035,20251106,"",0.724,7.624,4.174
"NY",36,"Fulton",36035,20251107,"",-3.295,4.885,0.795
"NY",36,"Fulton",36035,20251108,"",-1.511,9.144,3.816
"NY",36,"Fulton",36035,20251109,"",1.263,9.523,5.393
"NY",36,"Fulton",36035,20251110,"",0.72,6.279,3.5
"NY",36,"Fulton",36035,20251111,"",-4.241,1.798,-1.222
"NY",36,"Fulton",36035,20251112,"",-4.338,-0.438,-2.388
"NY",36,"Fulton",36035,20251113,"",-2.651,1.598,-0.526
"NY",36,"Fulton",36035,20251114,"",-2.378,3.173,0.398
"NY",36,"Fulton",36035,20251115,"",-5.846,4.047,-0.899
"NY",36,"Fulton",36035,20251116,"",-5.373,7.142,0.885
"NY",36,"Fulton",36035,20251117,"",-3.667,3.66,-0.004
"NY",36,"Fulton",36035,20251118,"",-3.341,-0.168,-1.754
"NY",36,"Fulton",36035,20251119,"",-4.826,2.379,-1.223
"NY",36,"Fulton",36035,20251120,"",-6.652,3.425,-1.614
"NY",36,"Fulton",36035,20251121,"",-6.833,3.55,-1.642
"NY",36,"Fulton",36035,20251122,"",-2.341,3.544,0.602
"NY",36,"Fulton",36035,20251124,"",-3.225,1.524,-0.85
"NY",36,"Fulton",36035,20251125,"",-2.365,3.799,0.717
"NY",36,"Fulton",36035,20251126,"",-0.364,6.765,3.201
"NY",36,"Fulton",36035,20251127,"",-0.678,9.543,4.432
"NY",36,"Fulton",36035,20251128,"",-1.877,1.747,-0.065
"NY",36,"Fulton",36035,20251129,"",-3.734,-1.04,-2.387
"NY",36,"Fulton",36035,20251130,"",-5.562,-0.937,-3.25
"NY",36,"Genesee",36037,20251101,"",4.467,7.389,5.928
"NY",36,"Genesee",36037,20251102,"",-0.208,10.115,4.953
"NY",36,"Genesee",36037,20251103,"",-0.015,12.971,6.478
"NY",36,"Genesee",36037,20251104,"",3.677,10.439,7.058
"NY",36,"Genesee",36037,20251105,"",3.369,13.319,8.344
"NY",36,"Genesee",36037,20251106,"",2.918,13.399,8.158
"NY",36,"Genesee",36037,20251107,"",0.612,7.061,3.837
"NY",36,"Genesee",36037,20251108,"",3.264,13.951,8.608
"NY",36,"Genesee",36037,20251109,"",2.277,7.149,4.713
"NY",36,"Genesee",36037,20251110,"",-2.823,2.979,0.078
"NY",36,"Genesee",36037,20251111,"",-4.33,-2.165,-3.247
"NY",36,"Genesee",36037,20251112,"",-3.63,1.585,-1.022
"NY",36,"Genesee",36037,20251113,"",0.612,5.374,2.993
"NY",36,"Genesee",36037,20251114,"",1.681,6.464,4.073
"NY",36,"Genesee",36037,20251115,"",-0.712,8.289,3.789
"NY",36,"Genesee",36037,20251116,"",0.301,13.648,6.974
"NY",36,"Genesee",36037,20251117,"",-0.881,4.131,1.625
"NY",36,"Genesee",36037,20251118,"",-1.019,3.316,1.149
"NY",36,"Genesee",36037,20251119,"",-4.876,5.937,0.531
"NY",36,"Genesee",36037,20251120,"",-4.666,6.088,0.711
"NY",36,"Genesee",36037,20251121,"",-3.122,8.695,2.787
"NY",36,"Genesee",36037,20251122,"",2.525,9.038,5.781
"NY",36,"Genesee",36037,20251124,"",-0.578,7.818,3.62
"NY",36,"Genesee",36037,20251125,"",-0.407,9.325,4.459
"NY",36,"Genesee",36037,20251126,"",5.909,11.252,8.58
"NY",36,"Genesee",36037,20251127,"",-0.963,13.588,6.312
"NY",36,"Genesee",36037,20251128,"",-1.546,2.24,0.347
"NY",36,"Genesee",36037,20251129,"",-3.431,0.932,-1.25
"NY",36,"Genesee",36037,20251130,"",-3.282,0.578,-1.352
"NY",36,"Greene",36039,20251101,"",4.286,9.05,6.668
"NY",36,"Greene",36039,20251102,"",-1.568,7.616,3.024
"NY",36,"Greene",36039,20251103,"",-0.612,10.798,5.093
"NY",36,"Greene",36039,20251104,"",1.482,13.993,7.737
"NY",36,"Greene",36039,20251105,"",0.313,10.924,5.619
"NY",36,"Greene",36039,20251106,"",1.772,12.716,7.244
"NY",36,"Greene",36039,20251107,"",-2.469,5.901,1.716
"NY",36,"Greene",36039,20251108,"",-1.083,10.56,4.739
"NY",36,"Greene",36039,20251109,"",3.626,12.556,8.091
"NY",36,"Greene",36039,20251110,"",4.221,8.675,6.448
"NY",36,"Greene",36039,20251111,"",-3.603,5.504,0.95
"NY",36,"Greene",36039,20251112,"",-3.689,1.186,-1.251
"NY",36,"Greene",36039,20251113,"",-0.818,4.319,1.75
"NY",36,"Greene",36039,20251114,"",-1.184,5.083,1.949
"NY",36,"Greene",36039,20251115,"",-3.616,4.569,0.477
"NY",36,"Greene",36039,20251116,"",-3.13,8.178,2.524
"NY",36,"Greene",36039,20251117,"",-2.131,6.414,2.141
"NY",36,"Greene",36039,20251118,"",-1.574,1.567,-0.003
"NY",36,"Greene",36039,20251119,"",-5.549,2.852,-1.349
"NY",36,"Greene",36039,20251120,"",-5.458,5.444,-0.007
"NY",36,"Greene",36039,20251121,"",-4.657,5.674,0.509
"NY",36,"Greene",36039,20251122,"",0.379,7.671,4.025
"NY",36,"Greene",36039,20251124,"",-2.949,3.89,0.471
"NY",36,"Greene",36039,20251125,"",-1.414,7.324,2.955
"NY",36,"Greene",36039,20251126,"",2.548,9.202,5.875
"NY",36,"Greene",36039,20251127,"",0.115,12.578,6.347
"NY",36,"Greene",36039,20251128,"",-1.04,3.434,1.197
"NY",36,"Greene",36039,20251129,"",-2.677,1.534,-0.572
"NY",36,"Greene",36039,20251130,"",-3.915,0.806,-1.554
"NY",36,"Hamilton",36041,20251101,"",0.426,7.249,3.837
"NY",36,"Hamilton",36041,20251102,"",-3.291,2.892,-0.2
"NY",36,"Hamilton",36041,20251103,"",-3.593,5.449,0.928
"NY",36,"Hamilton",36041,20251104,"",-1.218,10.719,4.75
"NY",36,"Hamilton",36041,20251105,"",-2.355,8.268,2.957
"NY",36,"Hamilton",36041,20251106,"",-0.435,5.598,2.582
"NY",36,"Hamilton",36041,20251107,"",-4.292,1.578,-1.357
"NY",36,"Hamilton",36041,20251108,"",-2.083,7.508,2.712
"NY",36,"Hamilton",36041,20251109,"",-0.512,7.601,3.545
"NY",36,"Hamilton",36041,20251110,"",-0.931,5.162,2.116
"NY",36,"Hamilton",36041,20251111,"",-5.836,0.498,-2.669
"NY",36,"Hamilton",36041,20251112,"",-6.042,-1.793,-3.917
"NY",36,"Hamilton",36041,20251113,"",-2.704,0.574,-1.065
"NY",36,"Hamilton",36041,20251114,"",-2.87,0.918,-0.976
"NY",36,"Hamilton",36041,20251115,"",-6.132,0.895,-2.618
"NY",36,"Hamilton",36041,20251116,"",-6.001,4.402,-0.799
"NY",36,"Hamilton",36041,20251117,"",-5.533,0.066,-2.733
"NY",36,"Hamilton",36041,20251118,"",-5.478,-3.044,-4.261
"NY",36,"Hamilton",36041,20251119,"",-8.878,0.574,-4.152
"NY",36,"Hamilton",36041,20251120,"",-9.746,1.903,-3.921
"NY",36,"Hamilton",36041,20251121,"",-8.946,3.776,-2.585
"NY",36,"Hamilton",36041,20251122,"",-3.104,3.049,-0.028
"NY",36,"Hamilton",36041,20251124,"",-3.683,0.245,-1.719
"NY",36,"Hamilton",36041,20251125,"",-3.642,1.79,-0.926
"NY",36,"Hamilton",36041,20251126,"",-1.431,5.392,1.98
"NY",36,"Hamilton",36041,20251127,"",-1.656,7.946,3.145
"NY",36,"Hamilton",36041,20251128,"",-4.235,0.02,-2.107
"NY",36,"Hamilton",36041,20251129,"",-6.509,-3.416,-4.962
"NY",36,"Hamilton",36041,20251130,"",-9.638,-2.444,-6.041
"NY",36,"Herkimer",36043,20251101,"",1.323,6.669,3.996
"NY",36,"Herkimer",36043,20251102,"",-3.968,3.795,-0.086
"NY",36,"Herkimer",36043,20251103,"",-3.274,7.038,1.882
"NY",36,"Herkimer",36043,20251104,"",0.843,12.14,6.491
"NY",36,"Herkimer",36043,20251105,"",-1.39,9.385,3.998
"NY",36,"Herkimer",36043,20251106,"",-0.004,7.639,3.817
"NY",36,"Herkimer",36043,20251107,"",-3.314,2.937,-0.189
"NY",36,"Herkimer",36043,20251108,"",-1.108,8.567,3.73
"NY",36,"Herkimer",36043,20251109,"",0.636,8.165,4.4
"NY",36,"Herkimer",36043,20251110,"",-1.437,6.461,2.512
"NY",36,"Herkimer",36043,20251111,"",-5.424,-1.178,-3.301
"NY",36,"Herkimer",36043,20251112,"",-5.561,-1.289,-3.425
"NY",36,"Herkimer",36043,20251113,"",-2.192,1.609,-0.291
"NY",36,"Herkimer",36043,20251114,"",-2.512,1.956,-0.278
"NY",36,"Herkimer",36043,20251115,"",-5.364,2.752,-1.306
"NY",36,"Herkimer",36043,20251116,"",-5.436,5.974,0.269
"NY",36,"Herkimer",36043,20251117,"",-4.472,1.493,-1.49
"NY",36,"Herkimer",36043,20251118,"",-4.146,-1.618,-2.882
"NY",36,"Herkimer",36043,20251119,"",-7.135,1.277,-2.929
"NY",36,"Herkimer",36043,20251120,"",-8.318,2.572,-2.873
"NY",36,"Herkimer",36043,20251121,"",-7.979,4.56,-1.709
"NY",36,"Herkimer",36043,20251122,"",-1.298,4.221,1.462
"NY",36,"Herkimer",36043,20251124,"",-2.744,1.28,-0.732
"NY",36,"Herkimer",36043,20251125,"",-2.377,2.959,0.291
"NY",36,"Herkimer",36043,20251126,"",0.437,6.944,3.691
"NY",36,"Herkimer",36043,20251127,"",-1.026,10.14,4.557
"NY",36,"Herkimer",36043,20251128,"",-3.602,0.221,-1.69
"NY",36,"Herkimer",36043,20251129,"",-5.996,-2.882,-4.439
"NY",36,"Herkimer",36043,20251130,"",-8.175,-1.736,-4.956
"NY",36,"Jefferson",36045,20251101,"",2.32,6.77,4.545
"NY",36,"Jefferson",36045,20251102,"",-1.788,5.877,2.044
"NY",36,"Jefferson",36045,20251103,"",0.178,8.85,4.514
"NY",36,"Jefferson",36045,20251104,"",3.942,12.483,8.212
"NY",36,"Jefferson",36045,20251105,"",1.525,11.7,6.612
"NY",36,"Jefferson",36045,20251106,"",2.417,7.916,5.167
"NY",36,"Jefferson",36045,20251107,"",-1.869,5.441,1.786
"NY",36,"Jefferson",36045,20251108,"",1.767,10.87,6.319
"NY",36,"Jefferson",36045,20251109,"",-0.853,7.341,3.244
"NY",36,"Jefferson",36045,20251110,"",-3.015,0.182,-1.417
"NY",36,"Jefferson",36045,20251111,"",-4.002,-2.252,-3.127
"NY",36,"Jefferson",36045,20251112,"",-4.046,1.795,-1.126
"NY",36,"Jefferson",36045,20251113,"",0.093,4.783,2.438
"NY",36,"Jefferson",36045,20251114,"",-1.053,5.195,2.071
"NY",36,"Jefferson",36045,20251115,"",-4.797,5.45,0.327
"NY",36,"Jefferson",36045,20251116,"",-3.143,6.227,1.542
"NY",36,"Jefferson",36045,20251117,"",-1.761,2.999,0.619
"NY",36,"Jefferson",36045,20251118,"",-2.647,1.233,-0.707
"NY",36,"Jefferson",36045,20251119,"",-5.335,3.448,-0.943
"NY",36,"Jefferson",36045,20251120,"",-6.501,0.991,-2.755
"NY",36,"Jefferson",36045,20251121,"",-4.952,5.608,0.328
"NY",36,"Jefferson",36045,20251122,"",-1.202,7.85,3.324
"NY",36,"Jefferson",36045,20251124,"",0.118,4.429,2.273
"NY",36,"Jefferson",36045,20251125,"",0.348,6.536,3.442
"NY",36,"Jefferson",36045,20251126,"",4.785,10.352,7.569
"NY",36,"Jefferson",36045,20251127,"",0.706,12.015,6.361
"NY",36,"Jefferson",36045,20251128,"",-2.143,3.214,0.536
"NY",36,"Jefferson",36045,20251129,"",-4.614,-0.719,-2.667
"NY",36,"Jefferson",36045,20251130,"",-5.301,0.502,-2.4
"NY",36,"Kings",36047,20251101,"",9.351,14.194,11.772
"NY",36,"Kings",36047,20251102,"",6.617,14.935,10.776
"NY",36,"Kings",36047,20251103,"",7.304,15.054,11.179
"NY",36,"Kings",36047,20251104,"",9.543,14.923,12.233
"NY",36,"Kings",36047,20251105,"",7.5,15.469,11.484
"NY",36,"Kings",36047,20251106,"",9.055,18.91,13.983
"NY",36,"Kings",36047,20251107,"",4.516,12.283,8.399
"NY",36,"Kings",36047,20251108,"",6.233,15.851,11.042
"NY",36,"Kings",36047,20251109,"",11.329,19.054,15.191
"NY",36,"Kings",36047,20251110,"",12.412,16.268,14.34
"NY",36,"Kings",36047,20251111,"",0.231,13.168,6.699
"NY",36,"Kings",36047,20251112,"",1.017,5.158,3.088
"NY",36,"Kings",36047,20251113,"",4.75,10.138,7.444
"NY",36,"Kings",36047,20251114,"",4.759,10.652,7.706
"NY",36,"Kings",36047,20251115,"",4.065,10.909,7.487
"NY",36,"Kings",36047,20251116,"",4.823,11.989,8.406
"NY",36,"Kings",36047,20251117,"",2.758,13.515,8.137
"NY",36,"Kings",36047,20251118,"",2.892,7.125,5.009
"NY",36,"Kings",36047,20251119,"",3.478,8.041,5.76
"NY",36,"Kings",36047,20251120,"",3.478,8.114,5.796
"NY",36,"Kings",36047,20251121,"",3.666,8.816,6.241
"NY",36,"Kings",36047,20251122,"",7.751,11.407,9.579
"NY",36,"Kings",36047,20251124,"",2.306,9.831,6.069
